jis_prefecture_code,jis_prefecture_code_no_cd,prifecture_kanji,city_kanji,prifecture_kana_hankaku,city_kana_hankaku,prefecture_kana_zenkaku,city_kana_zenkaku,is_designated,is_designated_figure
202070,20207,長野県,須坂市,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,ナガノケン,スザカシ,false,0
202088,20208,長野県,小諸市,ﾅｶﾞﾉｹﾝ,ｺﾓﾛｼ,ナガノケン,コモロシ,false,0
202096,20209,長野県,伊那市,ﾅｶﾞﾉｹﾝ,ｲﾅｼ,ナガノケン,イナシ,false,0
202100,20210,長野県,駒ヶ根市,ﾅｶﾞﾉｹﾝ,ｺﾏｶﾞﾈｼ,ナガノケン,コマガネシ,false,0
202118,20211,長野県,中野市,ﾅｶﾞﾉｹﾝ,ﾅｶﾉｼ,ナガノケン,ナカノシ,false,0
202126,20212,長野県,大町市,ﾅｶﾞﾉｹﾝ,ｵｵﾏﾁｼ,ナガノケン,オオマチシ,false,0
202134,20213,長野県,飯山市,ﾅｶﾞﾉｹﾝ,ｲｲﾔﾏｼ,ナガノケン,イイヤマシ,false,0
202142,20214,長野県,茅野市,ﾅｶﾞﾉｹﾝ,ﾁﾉｼ,ナガノケン,チノシ,false,0
202151,20215,長野県,塩尻市,ﾅｶﾞﾉｹﾝ,ｼｵｼﾞﾘｼ,ナガノケン,シオジリシ,false,0
202177,20217,長野県,佐久市,ﾅｶﾞﾉｹﾝ,ｻｸｼ,ナガノケン,サクシ,false,0
202185,20218,長野県,千曲市,ﾅｶﾞﾉｹﾝ,ﾁｸﾏｼ,ナガノケン,チクマシ,false,0
202193,20219,長野県,東御市,ﾅｶﾞﾉｹﾝ,ﾄｳﾐｼ,ナガノケン,トウミシ,false,0
202207,20220,長野県,安曇野市,ﾅｶﾞﾉｹﾝ,ｱﾂﾞﾐﾉｼ,ナガノケン,アヅミノシ,false,0
203033,20303,長野県,小海町,ﾅｶﾞﾉｹﾝ,ｺｳﾐﾏﾁ,ナガノケン,コウミマチ,false,0
203041,20304,長野県,川上村,ﾅｶﾞﾉｹﾝ,ｶﾜｶﾐﾑﾗ,ナガノケン,カワカミムラ,false,0
203050,20305,長野県,南牧村,ﾅｶﾞﾉｹﾝ,ﾐﾅﾐﾏｷﾑﾗ,ナガノケン,ミナミマキムラ,false,0
203068,20306,長野県,南相木村,ﾅｶﾞﾉｹﾝ,ﾐﾅﾐｱｲｷﾑﾗ,ナガノケン,ミナミアイキムラ,false,0
203076,20307,長野県,北相木村,ﾅｶﾞﾉｹﾝ,ｷﾀｱｲｷﾑﾗ,ナガノケン,キタアイキムラ,false,0
203092,20309,長野県,佐久穂町,ﾅｶﾞﾉｹﾝ,ｻｸﾎﾏﾁ,ナガノケン,サクホマチ,false,0
203211,20321,長野県,軽井沢町,ﾅｶﾞﾉｹﾝ,ｶﾙｲｻﾞﾜﾏﾁ,ナガノケン,カルイザワマチ,false,0
203238,20323,長野県,御代田町,ﾅｶﾞﾉｹﾝ,ﾐﾖﾀﾏﾁ,ナガノケン,ミヨタマチ,false,0
203246,20324,長野県,立科町,ﾅｶﾞﾉｹﾝ,ﾀﾃｼﾅﾏﾁ,ナガノケン,タテシナマチ,false,0
203491,20349,長野県,青木村,ﾅｶﾞﾉｹﾝ,ｱｵｷﾑﾗ,ナガノケン,アオキムラ,false,0
203505,20350,長野県,長和町,ﾅｶﾞﾉｹﾝ,ﾅｶﾞﾜﾏﾁ,ナガノケン,ナガワマチ,false,0
203611,20361,長野県,下諏訪町,ﾅｶﾞﾉｹﾝ,ｼﾓｽﾜﾏﾁ,ナガノケン,シモスワマチ,false,0
203629,20362,長野県,富士見町,ﾅｶﾞﾉｹﾝ,ﾌｼﾞﾐﾏﾁ,ナガノケン,フジミマチ,false,0
203637,20363,長野県,原村,ﾅｶﾞﾉｹﾝ,ﾊﾗﾑﾗ,ナガノケン,ハラムラ,false,0
203823,20382,長野県,辰野町,ﾅｶﾞﾉｹﾝ,ﾀﾂﾉﾏﾁ,ナガノケン,タツノマチ,false,0
203831,20383,長野県,箕輪町,ﾅｶﾞﾉｹﾝ,ﾐﾉﾜﾏﾁ,ナガノケン,ミノワマチ,false,0
203840,20384,長野県,飯島町,ﾅｶﾞﾉｹﾝ,ｲｲｼﾞﾏﾏﾁ,ナガノケン,イイジママチ,false,0
203858,20385,長野県,南箕輪村,ﾅｶﾞﾉｹﾝ,ﾐﾅﾐﾐﾉﾜﾑﾗ,ナガノケン,ミナミミノワムラ,false,0
203866,20386,長野県,中川村,ﾅｶﾞﾉｹﾝ,ﾅｶｶﾞﾜﾑﾗ,ナガノケン,ナカガワムラ,false,0
203882,20388,長野県,宮田村,ﾅｶﾞﾉｹﾝ,ﾐﾔﾀﾞﾑﾗ,ナガノケン,ミヤダムラ,false,0
204021,20402,長野県,松川町,ﾅｶﾞﾉｹﾝ,ﾏﾂｶﾜﾏﾁ,ナガノケン,マツカワマチ,false,0
204030,20403,長野県,高森町,ﾅｶﾞﾉｹﾝ,ﾀｶﾓﾘﾏﾁ,ナガノケン,タカモリマチ,false,0
204048,20404,長野県,阿南町,ﾅｶﾞﾉｹﾝ,ｱﾅﾝﾁｮｳ,ナガノケン,アナンチョウ,false,0
204072,20407,長野県,阿智村,ﾅｶﾞﾉｹﾝ,ｱﾁﾑﾗ,ナガノケン,アチムラ,false,0
204099,20409,長野県,平谷村,ﾅｶﾞﾉｹﾝ,ﾋﾗﾔﾑﾗ,ナガノケン,ヒラヤムラ,false,0
204102,20410,長野県,根羽村,ﾅｶﾞﾉｹﾝ,ﾈﾊﾞﾑﾗ,ナガノケン,ネバムラ,false,0
204111,20411,長野県,下條村,ﾅｶﾞﾉｹﾝ,ｼﾓｼﾞｮｳﾑﾗ,ナガノケン,シモジョウムラ,false,0
204129,20412,長野県,売木村,ﾅｶﾞﾉｹﾝ,ｳﾙｷﾞﾑﾗ,ナガノケン,ウルギムラ,false,0
204137,20413,長野県,天龍村,ﾅｶﾞﾉｹﾝ,ﾃﾝﾘｭｳﾑﾗ,ナガノケン,テンリュウムラ,false,0
204145,20414,長野県,泰阜村,ﾅｶﾞﾉｹﾝ,ﾔｽｵｶﾑﾗ,ナガノケン,ヤスオカムラ,false,0
204153,20415,長野県,喬木村,ﾅｶﾞﾉｹﾝ,ﾀｶｷﾞﾑﾗ,ナガノケン,タカギムラ,false,0
204161,20416,長野県,豊丘村,ﾅｶﾞﾉｹﾝ,ﾄﾖｵｶﾑﾗ,ナガノケン,トヨオカムラ,false,0
204170,20417,長野県,大鹿村,ﾅｶﾞﾉｹﾝ,ｵｵｼｶﾑﾗ,ナガノケン,オオシカムラ,false,0
204226,20422,長野県,上松町,ﾅｶﾞﾉｹﾝ,ｱｹﾞﾏﾂﾏﾁ,ナガノケン,アゲマツマチ,false,0
204234,20423,長野県,南木曽町,ﾅｶﾞﾉｹﾝ,ﾅｷﾞｿﾏﾁ,ナガノケン,ナギソマチ,false,0
204251,20425,長野県,木祖村,ﾅｶﾞﾉｹﾝ,ｷｿﾑﾗ,ナガノケン,キソムラ,false,0
204293,20429,長野県,王滝村,ﾅｶﾞﾉｹﾝ,ｵｳﾀｷﾑﾗ,ナガノケン,オウタキムラ,false,0
204307,20430,長野県,大桑村,ﾅｶﾞﾉｹﾝ,ｵｵｸﾜﾑﾗ,ナガノケン,オオクワムラ,false,0
204323,20432,長野県,木曽町,ﾅｶﾞﾉｹﾝ,ｷｿﾏﾁ,ナガノケン,キソマチ,false,0
204463,20446,長野県,麻績村,ﾅｶﾞﾉｹﾝ,ｵﾐﾑﾗ,ナガノケン,オミムラ,false,0
204480,20448,長野県,生坂村,ﾅｶﾞﾉｹﾝ,ｲｸｻｶﾑﾗ,ナガノケン,イクサカムラ,false,0
204501,20450,長野県,山形村,ﾅｶﾞﾉｹﾝ,ﾔﾏｶﾞﾀﾑﾗ,ナガノケン,ヤマガタムラ,false,0
204510,20451,長野県,朝日村,ﾅｶﾞﾉｹﾝ,ｱｻﾋﾑﾗ,ナガノケン,アサヒムラ,false,0
204528,20452,長野県,筑北村,ﾅｶﾞﾉｹﾝ,ﾁｸﾎｸﾑﾗ,ナガノケン,チクホクムラ,false,0
204811,20481,長野県,池田町,ﾅｶﾞﾉｹﾝ,ｲｹﾀﾞﾏﾁ,ナガノケン,イケダマチ,false,0
204820,20482,長野県,松川村,ﾅｶﾞﾉｹﾝ,ﾏﾂｶﾜﾑﾗ,ナガノケン,マツカワムラ,false,0
204854,20485,長野県,白馬村,ﾅｶﾞﾉｹﾝ,ﾊｸﾊﾞﾑﾗ,ナガノケン,ハクバムラ,false,0
204862,20486,長野県,小谷村,ﾅｶﾞﾉｹﾝ,ｵﾀﾘﾑﾗ,ナガノケン,オタリムラ,false,0
205214,20521,長野県,坂城町,ﾅｶﾞﾉｹﾝ,ｻｶｷﾏﾁ,ナガノケン,サカキマチ,false,0
205419,20541,長野県,小布施町,ﾅｶﾞﾉｹﾝ,ｵﾌﾞｾﾏﾁ,ナガノケン,オブセマチ,false,0
205435,20543,長野県,高山村,ﾅｶﾞﾉｹﾝ,ﾀｶﾔﾏﾑﾗ,ナガノケン,タカヤマムラ,false,0
205613,20561,長野県,山ノ内町,ﾅｶﾞﾉｹﾝ,ﾔﾏﾉｳﾁﾏﾁ,ナガノケン,ヤマノウチマチ,false,0
205621,20562,長野県,木島平村,ﾅｶﾞﾉｹﾝ,ｷｼﾞﾏﾀﾞｲﾗﾑﾗ,ナガノケン,キジマダイラムラ,false,0
205630,20563,長野県,野沢温泉村,ﾅｶﾞﾉｹﾝ,ﾉｻﾞﾜｵﾝｾﾝﾑﾗ,ナガノケン,ノザワオンセンムラ,false,0
205834,20583,長野県,信濃町,ﾅｶﾞﾉｹﾝ,ｼﾅﾉﾏﾁ,ナガノケン,シナノマチ,false,0
205885,20588,長野県,小川村,ﾅｶﾞﾉｹﾝ,ｵｶﾞﾜﾑﾗ,ナガノケン,オガワムラ,false,0
205907,20590,長野県,飯綱町,ﾅｶﾞﾉｹﾝ,ｲｲﾂﾞﾅﾏﾁ,ナガノケン,イイヅナマチ,false,0
206024,20602,長野県,栄村,ﾅｶﾞﾉｹﾝ,ｻｶｴﾑﾗ,ナガノケン,サカエムラ,false,0
210005,21000,岐阜県,,ｷﾞﾌｹﾝ,,ギフケン,,false,0
212016,21201,岐阜県,岐阜市,ｷﾞﾌｹﾝ,ｷﾞﾌｼ,ギフケン,ギフシ,false,0
212024,21202,岐阜県,大垣市,ｷﾞﾌｹﾝ,ｵｵｶﾞｷｼ,ギフケン,オオガキシ,false,0
212032,21203,岐阜県,高山市,ｷﾞﾌｹﾝ,ﾀｶﾔﾏｼ,ギフケン,タカヤマシ,false,0
212041,21204,岐阜県,多治見市,ｷﾞﾌｹﾝ,ﾀｼﾞﾐｼ,ギフケン,タジミシ,false,0
212059,21205,岐阜県,関市,ｷﾞﾌｹﾝ,ｾｷｼ,ギフケン,セキシ,false,0
212067,21206,岐阜県,中津川市,ｷﾞﾌｹﾝ,ﾅｶﾂｶﾞﾜｼ,ギフケン,ナカツガワシ,false,0
212075,21207,岐阜県,美濃市,ｷﾞﾌｹﾝ,ﾐﾉｼ,ギフケン,ミノシ,false,0
212083,21208,岐阜県,瑞浪市,ｷﾞﾌｹﾝ,ﾐｽﾞﾅﾐｼ,ギフケン,ミズナミシ,false,0
212091,21209,岐阜県,羽島市,ｷﾞﾌｹﾝ,ﾊｼﾏｼ,ギフケン,ハシマシ,false,0
212105,21210,岐阜県,恵那市,ｷﾞﾌｹﾝ,ｴﾅｼ,ギフケン,エナシ,false,0
212113,21211,岐阜県,美濃加茂市,ｷﾞﾌｹﾝ,ﾐﾉｶﾓｼ,ギフケン,ミノカモシ,false,0
212121,21212,岐阜県,土岐市,ｷﾞﾌｹﾝ,ﾄｷｼ,ギフケン,トキシ,false,0
212130,21213,岐阜県,各務原市,ｷﾞﾌｹﾝ,ｶｶﾐｶﾞﾊﾗｼ,ギフケン,カカミガハラシ,false,0
212148,21214,岐阜県,可児市,ｷﾞﾌｹﾝ,ｶﾆｼ,ギフケン,カニシ,false,0
212156,21215,岐阜県,山県市,ｷﾞﾌｹﾝ,ﾔﾏｶﾞﾀｼ,ギフケン,ヤマガタシ,false,0
212164,21216,岐阜県,瑞穂市,ｷﾞﾌｹﾝ,ﾐｽﾞﾎｼ,ギフケン,ミズホシ,false,0
212172,21217,岐阜県,飛騨市,ｷﾞﾌｹﾝ,ﾋﾀﾞｼ,ギフケン,ヒダシ,false,0
212181,21218,岐阜県,本巣市,ｷﾞﾌｹﾝ,ﾓﾄｽｼ,ギフケン,モトスシ,false,0
212199,21219,岐阜県,郡上市,ｷﾞﾌｹﾝ,ｸﾞｼﾞｮｳｼ,ギフケン,グジョウシ,false,0
212202,21220,岐阜県,下呂市,ｷﾞﾌｹﾝ,ｹﾞﾛｼ,ギフケン,ゲロシ,false,0
212211,21221,岐阜県,海津市,ｷﾞﾌｹﾝ,ｶｲﾂﾞｼ,ギフケン,カイヅシ,false,0
213021,21302,岐阜県,岐南町,ｷﾞﾌｹﾝ,ｷﾞﾅﾝﾁｮｳ,ギフケン,ギナンチョウ,false,0
213039,21303,岐阜県,笠松町,ｷﾞﾌｹﾝ,ｶｻﾏﾂﾁｮｳ,ギフケン,カサマツチョウ,false,0
213411,21341,岐阜県,養老町,ｷﾞﾌｹﾝ,ﾖｳﾛｳﾁｮｳ,ギフケン,ヨウロウチョウ,false,0
213616,21361,岐阜県,垂井町,ｷﾞﾌｹﾝ,ﾀﾙｲﾁｮｳ,ギフケン,タルイチョウ,false,0
213624,21362,岐阜県,関ケ原町,ｷﾞﾌｹﾝ,ｾｷｶﾞﾊﾗﾁｮｳ,ギフケン,セキガハラチョウ,false,0
213811,21381,岐阜県,神戸町,ｷﾞﾌｹﾝ,ｺﾞｳﾄﾞﾁｮｳ,ギフケン,ゴウドチョウ,false,0
213829,21382,岐阜県,輪之内町,ｷﾞﾌｹﾝ,ﾜﾉｳﾁﾁｮｳ,ギフケン,ワノウチチョウ,false,0
213837,21383,岐阜県,安八町,ｷﾞﾌｹﾝ,ｱﾝﾊﾟﾁﾁｮｳ,ギフケン,アンパチチョウ,false,0
214019,21401,岐阜県,揖斐川町,ｷﾞﾌｹﾝ,ｲﾋﾞｶﾞﾜﾁｮｳ,ギフケン,イビガワチョウ,false,0
214035,21403,岐阜県,大野町,ｷﾞﾌｹﾝ,ｵｵﾉﾁｮｳ,ギフケン,オオノチョウ,false,0
214043,21404,岐阜県,池田町,ｷﾞﾌｹﾝ,ｲｹﾀﾞﾁｮｳ,ギフケン,イケダチョウ,false,0
214213,21421,岐阜県,北方町,ｷﾞﾌｹﾝ,ｷﾀｶﾞﾀﾁｮｳ,ギフケン,キタガタチョウ,false,0
215015,21501,岐阜県,坂祝町,ｷﾞﾌｹﾝ,ｻｶﾎｷﾞﾁｮｳ,ギフケン,サカホギチョウ,false,0
215023,21502,岐阜県,富加町,ｷﾞﾌｹﾝ,ﾄﾐｶﾁｮｳ,ギフケン,トミカチョウ,false,0
215031,21503,岐阜県,川辺町,ｷﾞﾌｹﾝ,ｶﾜﾍﾞﾁｮｳ,ギフケン,カワベチョウ,false,0
215040,21504,岐阜県,七宗町,ｷﾞﾌｹﾝ,ﾋﾁｿｳﾁｮｳ,ギフケン,ヒチソウチョウ,false,0
215058,21505,岐阜県,八百津町,ｷﾞﾌｹﾝ,ﾔｵﾂﾁｮｳ,ギフケン,ヤオツチョウ,false,0
215066,21506,岐阜県,白川町,ｷﾞﾌｹﾝ,ｼﾗｶﾜﾁｮｳ,ギフケン,シラカワチョウ,false,0
215074,21507,岐阜県,東白川村,ｷﾞﾌｹﾝ,ﾋｶﾞｼｼﾗｶﾜﾑﾗ,ギフケン,ヒガシシラカワムラ,false,0
215210,21521,岐阜県,御嵩町,ｷﾞﾌｹﾝ,ﾐﾀｹﾁｮｳ,ギフケン,ミタケチョウ,false,0
216046,21604,岐阜県,白川村,ｷﾞﾌｹﾝ,ｼﾗｶﾜﾑﾗ,ギフケン,シラカワムラ,false,0
220001,22000,静岡県,,ｼｽﾞｵｶｹﾝ,,シズオカケン,,false,0
221007,22100,静岡県,静岡市,ｼｽﾞｵｶｹﾝ,ｼｽﾞｵｶｼ,シズオカケン,シズオカシ,true,1
221309,22130,静岡県,浜松市,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼ,シズオカケン,ハママツシ,true,1
222038,22203,静岡県,沼津市,ｼｽﾞｵｶｹﾝ,ﾇﾏﾂﾞｼ,シズオカケン,ヌマヅシ,false,0
222054,22205,静岡県,熱海市,ｼｽﾞｵｶｹﾝ,ｱﾀﾐｼ,シズオカケン,アタミシ,false,0
222062,22206,静岡県,三島市,ｼｽﾞｵｶｹﾝ,ﾐｼﾏｼ,シズオカケン,ミシマシ,false,0
222071,22207,静岡県,富士宮市,ｼｽﾞｵｶｹﾝ,ﾌｼﾞﾉﾐﾔｼ,シズオカケン,フジノミヤシ,false,0
222089,22208,静岡県,伊東市,ｼｽﾞｵｶｹﾝ,ｲﾄｳｼ,シズオカケン,イトウシ,false,0
222097,22209,静岡県,島田市,ｼｽﾞｵｶｹﾝ,ｼﾏﾀﾞｼ,シズオカケン,シマダシ,false,0
222101,22210,静岡県,富士市,ｼｽﾞｵｶｹﾝ,ﾌｼﾞｼ,シズオカケン,フジシ,false,0
222119,22211,静岡県,磐田市,ｼｽﾞｵｶｹﾝ,ｲﾜﾀｼ,シズオカケン,イワタシ,false,0
222127,22212,静岡県,焼津市,ｼｽﾞｵｶｹﾝ,ﾔｲﾂﾞｼ,シズオカケン,ヤイヅシ,false,0
222135,22213,静岡県,掛川市,ｼｽﾞｵｶｹﾝ,ｶｹｶﾞﾜｼ,シズオカケン,カケガワシ,false,0
222143,22214,静岡県,藤枝市,ｼｽﾞｵｶｹﾝ,ﾌｼﾞｴﾀﾞｼ,シズオカケン,フジエダシ,false,0
222151,22215,静岡県,御殿場市,ｼｽﾞｵｶｹﾝ,ｺﾞﾃﾝﾊﾞｼ,シズオカケン,ゴテンバシ,false,0
222160,22216,静岡県,袋井市,ｼｽﾞｵｶｹﾝ,ﾌｸﾛｲｼ,シズオカケン,フクロイシ,false,0
222194,22219,静岡県,下田市,ｼｽﾞｵｶｹﾝ,ｼﾓﾀﾞｼ,シズオカケン,シモダシ,false,0
222208,22220,静岡県,裾野市,ｼｽﾞｵｶｹﾝ,ｽｿﾉｼ,シズオカケン,スソノシ,false,0
222216,22221,静岡県,湖西市,ｼｽﾞｵｶｹﾝ,ｺｻｲｼ,シズオカケン,コサイシ,false,0
222224,22222,静岡県,伊豆市,ｼｽﾞｵｶｹﾝ,ｲｽﾞｼ,シズオカケン,イズシ,false,0
222232,22223,静岡県,御前崎市,ｼｽﾞｵｶｹﾝ,ｵﾏｴｻﾞｷｼ,シズオカケン,オマエザキシ,false,0
222241,22224,静岡県,菊川市,ｼｽﾞｵｶｹﾝ,ｷｸｶﾞﾜｼ,シズオカケン,キクガワシ,false,0
222259,22225,静岡県,伊豆の国市,ｼｽﾞｵｶｹﾝ,ｲｽﾞﾉｸﾆｼ,シズオカケン,イズノクニシ,false,0
222267,22226,静岡県,牧之原市,ｼｽﾞｵｶｹﾝ,ﾏｷﾉﾊﾗｼ,シズオカケン,マキノハラシ,false,0
223018,22301,静岡県,東伊豆町,ｼｽﾞｵｶｹﾝ,ﾋｶﾞｼｲｽﾞﾁｮｳ,シズオカケン,ヒガシイズチョウ,false,0
223026,22302,静岡県,河津町,ｼｽﾞｵｶｹﾝ,ｶﾜﾂﾞﾁｮｳ,シズオカケン,カワヅチョウ,false,0
223042,22304,静岡県,南伊豆町,ｼｽﾞｵｶｹﾝ,ﾐﾅﾐｲｽﾞﾁｮｳ,シズオカケン,ミナミイズチョウ,false,0
223051,22305,静岡県,松崎町,ｼｽﾞｵｶｹﾝ,ﾏﾂｻﾞｷﾁｮｳ,シズオカケン,マツザキチョウ,false,0
223069,22306,静岡県,西伊豆町,ｼｽﾞｵｶｹﾝ,ﾆｼｲｽﾞﾁｮｳ,シズオカケン,ニシイズチョウ,false,0
223255,22325,静岡県,函南町,ｼｽﾞｵｶｹﾝ,ｶﾝﾅﾐﾁｮｳ,シズオカケン,カンナミチョウ,false,0
223417,22341,静岡県,清水町,ｼｽﾞｵｶｹﾝ,ｼﾐｽﾞﾁｮｳ,シズオカケン,シミズチョウ,false,0
223425,22342,静岡県,長泉町,ｼｽﾞｵｶｹﾝ,ﾅｶﾞｲｽﾞﾐﾁｮｳ,シズオカケン,ナガイズミチョウ,false,0
223441,22344,静岡県,小山町,ｼｽﾞｵｶｹﾝ,ｵﾔﾏﾁｮｳ,シズオカケン,オヤマチョウ,false,0
224243,22424,静岡県,吉田町,ｼｽﾞｵｶｹﾝ,ﾖｼﾀﾞﾁｮｳ,シズオカケン,ヨシダチョウ,false,0
224294,22429,静岡県,川根本町,ｼｽﾞｵｶｹﾝ,ｶﾜﾈﾎﾝﾁｮｳ,シズオカケン,カワネホンチョウ,false,0
224618,22461,静岡県,森町,ｼｽﾞｵｶｹﾝ,ﾓﾘﾏﾁ,シズオカケン,モリマチ,false,0
230006,23000,愛知県,,ｱｲﾁｹﾝ,,アイチケン,,false,0
231002,23100,愛知県,名古屋市,ｱｲﾁｹﾝ,ﾅｺﾞﾔｼ,アイチケン,ナゴヤシ,true,1
232017,23201,愛知県,豊橋市,ｱｲﾁｹﾝ,ﾄﾖﾊｼｼ,アイチケン,トヨハシシ,false,0
232025,23202,愛知県,岡崎市,ｱｲﾁｹﾝ,ｵｶｻﾞｷｼ,アイチケン,オカザキシ,false,0
232033,23203,愛知県,一宮市,ｱｲﾁｹﾝ,ｲﾁﾉﾐﾔｼ,アイチケン,イチノミヤシ,false,0
232041,23204,愛知県,瀬戸市,ｱｲﾁｹﾝ,ｾﾄｼ,アイチケン,セトシ,false,0
232050,23205,愛知県,半田市,ｱｲﾁｹﾝ,ﾊﾝﾀﾞｼ,アイチケン,ハンダシ,false,0
232068,23206,愛知県,春日井市,ｱｲﾁｹﾝ,ｶｽｶﾞｲｼ,アイチケン,カスガイシ,false,0
232076,23207,愛知県,豊川市,ｱｲﾁｹﾝ,ﾄﾖｶﾜｼ,アイチケン,トヨカワシ,false,0
232084,23208,愛知県,津島市,ｱｲﾁｹﾝ,ﾂｼﾏｼ,アイチケン,ツシマシ,false,0
232092,23209,愛知県,碧南市,ｱｲﾁｹﾝ,ﾍｷﾅﾝｼ,アイチケン,ヘキナンシ,false,0
232106,23210,愛知県,刈谷市,ｱｲﾁｹﾝ,ｶﾘﾔｼ,アイチケン,カリヤシ,false,0
232114,23211,愛知県,豊田市,ｱｲﾁｹﾝ,ﾄﾖﾀｼ,アイチケン,トヨタシ,false,0
232122,23212,愛知県,安城市,ｱｲﾁｹﾝ,ｱﾝｼﾞｮｳｼ,アイチケン,アンジョウシ,false,0
232131,23213,愛知県,西尾市,ｱｲﾁｹﾝ,ﾆｼｵｼ,アイチケン,ニシオシ,false,0
232149,23214,愛知県,蒲郡市,ｱｲﾁｹﾝ,ｶﾞﾏｺﾞｵﾘｼ,アイチケン,ガマゴオリシ,false,0
232157,23215,愛知県,犬山市,ｱｲﾁｹﾝ,ｲﾇﾔﾏｼ,アイチケン,イヌヤマシ,false,0
232165,23216,愛知県,常滑市,ｱｲﾁｹﾝ,ﾄｺﾅﾒｼ,アイチケン,トコナメシ,false,0
232173,23217,愛知県,江南市,ｱｲﾁｹﾝ,ｺｳﾅﾝｼ,アイチケン,コウナンシ,false,0
232190,23219,愛知県,小牧市,ｱｲﾁｹﾝ,ｺﾏｷｼ,アイチケン,コマキシ,false,0
232203,23220,愛知県,稲沢市,ｱｲﾁｹﾝ,ｲﾅｻﾞﾜｼ,アイチケン,イナザワシ,false,0
232211,23221,愛知県,新城市,ｱｲﾁｹﾝ,ｼﾝｼﾛｼ,アイチケン,シンシロシ,false,0
232220,23222,愛知県,東海市,ｱｲﾁｹﾝ,ﾄｳｶｲｼ,アイチケン,トウカイシ,false,0
232238,23223,愛知県,大府市,ｱｲﾁｹﾝ,ｵｵﾌﾞｼ,アイチケン,オオブシ,false,0
232246,23224,愛知県,知多市,ｱｲﾁｹﾝ,ﾁﾀｼ,アイチケン,チタシ,false,0
232254,23225,愛知県,知立市,ｱｲﾁｹﾝ,ﾁﾘｭｳｼ,アイチケン,チリュウシ,false,0
232262,23226,愛知県,尾張旭市,ｱｲﾁｹﾝ,ｵﾜﾘｱｻﾋｼ,アイチケン,オワリアサヒシ,false,0
232271,23227,愛知県,高浜市,ｱｲﾁｹﾝ,ﾀｶﾊﾏｼ,アイチケン,タカハマシ,false,0
232289,23228,愛知県,岩倉市,ｱｲﾁｹﾝ,ｲﾜｸﾗｼ,アイチケン,イワクラシ,false,0
232297,23229,愛知県,豊明市,ｱｲﾁｹﾝ,ﾄﾖｱｹｼ,アイチケン,トヨアケシ,false,0
232301,23230,愛知県,日進市,ｱｲﾁｹﾝ,ﾆｯｼﾝｼ,アイチケン,ニッシンシ,false,0
232319,23231,愛知県,田原市,ｱｲﾁｹﾝ,ﾀﾊﾗｼ,アイチケン,タハラシ,false,0
232327,23232,愛知県,愛西市,ｱｲﾁｹﾝ,ｱｲｻｲｼ,アイチケン,アイサイシ,false,0
232335,23233,愛知県,清須市,ｱｲﾁｹﾝ,ｷﾖｽｼ,アイチケン,キヨスシ,false,0
232343,23234,愛知県,北名古屋市,ｱｲﾁｹﾝ,ｷﾀﾅｺﾞﾔｼ,アイチケン,キタナゴヤシ,false,0
232351,23235,愛知県,弥富市,ｱｲﾁｹﾝ,ﾔﾄﾐｼ,アイチケン,ヤトミシ,false,0
232360,23236,愛知県,みよし市,ｱｲﾁｹﾝ,ﾐﾖｼｼ,アイチケン,ミヨシシ,false,0
232378,23237,愛知県,あま市,ｱｲﾁｹﾝ,ｱﾏｼ,アイチケン,アマシ,false,0
232386,23238,愛知県,長久手市,ｱｲﾁｹﾝ,ﾅｶﾞｸﾃｼ,アイチケン,ナガクテシ,false,0
233021,23302,愛知県,東郷町,ｱｲﾁｹﾝ,ﾄｳｺﾞｳﾁｮｳ,アイチケン,トウゴウチョウ,false,0
233421,23342,愛知県,豊山町,ｱｲﾁｹﾝ,ﾄﾖﾔﾏﾁｮｳ,アイチケン,トヨヤマチョウ,false,0
233617,23361,愛知県,大口町,ｱｲﾁｹﾝ,ｵｵｸﾞﾁﾁｮｳ,アイチケン,オオグチチョウ,false,0
233625,23362,愛知県,扶桑町,ｱｲﾁｹﾝ,ﾌｿｳﾁｮｳ,アイチケン,フソウチョウ,false,0
234249,23424,愛知県,大治町,ｱｲﾁｹﾝ,ｵｵﾊﾙﾁｮｳ,アイチケン,オオハルチョウ,false,0
234257,23425,愛知県,蟹江町,ｱｲﾁｹﾝ,ｶﾆｴﾁｮｳ,アイチケン,カニエチョウ,false,0
234273,23427,愛知県,飛島村,ｱｲﾁｹﾝ,ﾄﾋﾞｼﾏﾑﾗ,アイチケン,トビシマムラ,false,0
234419,23441,愛知県,阿久比町,ｱｲﾁｹﾝ,ｱｸﾞｲﾁｮｳ,アイチケン,アグイチョウ,false,0
234427,23442,愛知県,東浦町,ｱｲﾁｹﾝ,ﾋｶﾞｼｳﾗﾁｮｳ,アイチケン,ヒガシウラチョウ,false,0
234451,23445,愛知県,南知多町,ｱｲﾁｹﾝ,ﾐﾅﾐﾁﾀﾁｮｳ,アイチケン,ミナミチタチョウ,false,0
234460,23446,愛知県,美浜町,ｱｲﾁｹﾝ,ﾐﾊﾏﾁｮｳ,アイチケン,ミハマチョウ,false,0
234478,23447,愛知県,武豊町,ｱｲﾁｹﾝ,ﾀｹﾄﾖﾁｮｳ,アイチケン,タケトヨチョウ,false,0
